concept_id,concept,prompt_id,prompt,attribute_id,attribute,attribute_values
10,a ring,57,a ring in a derelict apartment.,32,What is the dominant color of the ring?,"{'steel gray', 'silver', 'green', 'red', 'yellow', 'orange', 'purple', 'platinum', 'bronze', 'black', 'copper', 'blue', 'brown', 'gold', 'white'}"
10,a ring,58,a ring in a construction site.,7,Is there a gemstone on the ring?,"{'Yes', 'No'}"
10,a ring,58,a ring in a construction site.,32,What is the dominant color of the ring?,"{'steel gray', 'silver', 'green', 'red', 'yellow', 'orange', 'purple', 'platinum', 'bronze', 'black', 'copper', 'blue', 'brown', 'gold', 'white'}"
10,a ring,59,a ring at a football field.,7,Is there a gemstone on the ring?,"{'Yes', 'No'}"
10,a ring,59,a ring at a football field.,32,What is the dominant color of the ring?,"{'steel gray', 'silver', 'green', 'red', 'yellow', 'orange', 'purple', 'platinum', 'bronze', 'black', 'copper', 'blue', 'brown', 'gold', 'white'}"
11,an ice cream,60,an ice cream on a beach.,8,In what is the ice cream served?,"{'in a cone', 'in a bowl', 'in a cup', 'in a flask', 'in a container', 'in a beaker', 'on a stick', 'on a plate'}"
11,an ice cream,60,an ice cream on a beach.,21,What is the flavor of the ice cream?,"{'pistachio', 'caramel', 'chocolate', 'mint chocolate chip', 'strawberry', 'vanilla'}"
11,an ice cream,60,an ice cream on a beach.,33,Is the ice cream in the shape of a scoop?,"{'Yes', 'No'}"
11,an ice cream,60,an ice cream on a beach.,42,What is the color of the ice cream?,"{'yellow', 'orange', 'black', 'pink', 'green', 'red', 'multicolored', 'blue', 'brown', 'white'}"
11,an ice cream,61,an ice cream at an ice cream parlor.,8,In what is the ice cream served?,"{'in a cone', 'in a bowl', 'in a cup', 'in a flask', 'in a container', 'in a beaker', 'on a stick', 'on a plate'}"
11,an ice cream,61,an ice cream at an ice cream parlor.,21,What is the flavor of the ice cream?,"{'pistachio', 'caramel', 'chocolate', 'mint chocolate chip', 'strawberry', 'vanilla'}"
11,an ice cream,61,an ice cream at an ice cream parlor.,33,Is the ice cream in the shape of a scoop?,"{'Yes', 'No'}"
11,an ice cream,61,an ice cream at an ice cream parlor.,42,What is the color of the ice cream?,"{'yellow', 'orange', 'black', 'pink', 'green', 'red', 'multicolored', 'blue', 'brown', 'white'}"
11,an ice cream,62,an ice cream at a summer fair.,8,In what is the ice cream served?,"{'in a cone', 'in a bowl', 'in a cup', 'in a flask', 'in a container', 'in a beaker', 'on a stick', 'on a plate'}"
11,an ice cream,62,an ice cream at a summer fair.,21,What is the flavor of the ice cream?,"{'pistachio', 'caramel', 'chocolate', 'mint chocolate chip', 'strawberry', 'vanilla'}"
11,an ice cream,62,an ice cream at a summer fair.,33,Is the ice cream in the shape of a scoop?,"{'Yes', 'No'}"
11,an ice cream,62,an ice cream at a summer fair.,42,What is the color of the ice cream?,"{'yellow', 'orange', 'black', 'pink', 'green', 'red', 'multicolored', 'blue', 'brown', 'white'}"
11,an ice cream,63,an ice cream on a research laboratory.,8,In what is the ice cream served?,"{'in a cone', 'in a bowl', 'in a cup', 'in a flask', 'in a container', 'in a beaker', 'on a stick', 'on a plate'}"
11,an ice cream,63,an ice cream on a research laboratory.,21,What is the flavor of the ice cream?,"{'pistachio', 'caramel', 'chocolate', 'mint chocolate chip', 'strawberry', 'vanilla'}"
11,an ice cream,63,an ice cream on a research laboratory.,33,Is the ice cream in the shape of a scoop?,"{'Yes', 'No'}"
11,an ice cream,63,an ice cream on a research laboratory.,42,What is the color of the ice cream?,"{'yellow', 'orange', 'black', 'pink', 'green', 'red', 'multicolored', 'blue', 'brown', 'white'}"
11,an ice cream,64,an ice cream on a freezing Antarctic station.,8,In what is the ice cream served?,"{'in a cone', 'in a bowl', 'in a cup', 'in a flask', 'in a container', 'in a beaker', 'on a stick', 'on a plate'}"
11,an ice cream,64,an ice cream on a freezing Antarctic station.,21,What is the flavor of the ice cream?,"{'pistachio', 'caramel', 'chocolate', 'mint chocolate chip', 'strawberry', 'vanilla'}"
11,an ice cream,64,an ice cream on a freezing Antarctic station.,33,Is the ice cream in the shape of a scoop?,"{'Yes', 'No'}"
11,an ice cream,64,an ice cream on a freezing Antarctic station.,42,What is the color of the ice cream?,"{'yellow', 'orange', 'black', 'pink', 'green', 'red', 'multicolored', 'blue', 'brown', 'white'}"
11,an ice cream,65,an ice cream at a hot yoga studio.,8,In what is the ice cream served?,"{'in a cone', 'in a bowl', 'in a cup', 'in a flask', 'in a container', 'in a beaker', 'on a stick', 'on a plate'}"
11,an ice cream,65,an ice cream at a hot yoga studio.,21,What is the flavor of the ice cream?,"{'pistachio', 'caramel', 'chocolate', 'mint chocolate chip', 'strawberry', 'vanilla'}"
11,an ice cream,65,an ice cream at a hot yoga studio.,33,Is the ice cream in the shape of a scoop?,"{'Yes', 'No'}"
11,an ice cream,65,an ice cream at a hot yoga studio.,42,What is the color of the ice cream?,"{'yellow', 'orange', 'black', 'pink', 'green', 'red', 'multicolored', 'blue', 'brown', 'white'}"
12,a cake,66,a cake at a bakery.,9,Does the cake have multiple tiers?,"{'Yes', 'No'}"
12,a cake,66,a cake at a bakery.,22,Is the cake eaten?,"{'Yes', 'No'}"
12,a cake,66,a cake at a bakery.,34,In what flavor is the cake?,"{'tiramisu', 'cheesecake', 'carrot', 'chocolate', 'strawberry', 'vanilla'}"
12,a cake,66,a cake at a bakery.,43,What is the shape of the cake?,"{'rectangular cake', 'round cake', 'cupcake', 'square cake'}"
12,a cake,66,a cake at a bakery.,48,Does the cake show any signs of fruit on the outside or suggest a fruit flavor?,"{'Yes', 'No'}"
12,a cake,67,a cake at a birthday party.,9,Does the cake have multiple tiers?,"{'Yes', 'No'}"
12,a cake,67,a cake at a birthday party.,22,Is the cake eaten?,"{'Yes', 'No'}"
12,a cake,67,a cake at a birthday party.,34,In what flavor is the cake?,"{'tiramisu', 'cheesecake', 'carrot', 'chocolate', 'strawberry', 'vanilla'}"
12,a cake,67,a cake at a birthday party.,43,What is the shape of the cake?,"{'rectangular cake', 'round cake', 'cupcake', 'square cake'}"
12,a cake,67,a cake at a birthday party.,48,Does the cake show any signs of fruit on the outside or suggest a fruit flavor?,"{'Yes', 'No'}"
12,a cake,68,a cake at a wedding reception.,9,Does the cake have multiple tiers?,"{'Yes', 'No'}"
12,a cake,68,a cake at a wedding reception.,22,Is the cake eaten?,"{'Yes', 'No'}"
12,a cake,68,a cake at a wedding reception.,34,In what flavor is the cake?,"{'tiramisu', 'cheesecake', 'carrot', 'chocolate', 'strawberry', 'vanilla'}"
12,a cake,68,a cake at a wedding reception.,43,What is the shape of the cake?,"{'rectangular cake', 'round cake', 'cupcake', 'square cake'}"
12,a cake,68,a cake at a wedding reception.,48,Does the cake show any signs of fruit on the outside or suggest a fruit flavor?,"{'Yes', 'No'}"
12,a cake,69,a cake on a weight loss clinic.,9,Does the cake have multiple tiers?,"{'Yes', 'No'}"
12,a cake,69,a cake on a weight loss clinic.,22,Is the cake eaten?,"{'Yes', 'No'}"
12,a cake,69,a cake on a weight loss clinic.,34,In what flavor is the cake?,"{'tiramisu', 'cheesecake', 'carrot', 'chocolate', 'strawberry', 'vanilla'}"
12,a cake,69,a cake on a weight loss clinic.,43,What is the shape of the cake?,"{'rectangular cake', 'round cake', 'cupcake', 'square cake'}"
12,a cake,69,a cake on a weight loss clinic.,48,Does the cake show any signs of fruit on the outside or suggest a fruit flavor?,"{'Yes', 'No'}"
12,a cake,70,a cake at a gym.,9,Does the cake have multiple tiers?,"{'Yes', 'No'}"
12,a cake,70,a cake at a gym.,22,Is the cake eaten?,"{'Yes', 'No'}"
12,a cake,70,a cake at a gym.,34,In what flavor is the cake?,"{'tiramisu', 'cheesecake', 'carrot', 'chocolate', 'strawberry', 'vanilla'}"
12,a cake,70,a cake at a gym.,43,What is the shape of the cake?,"{'rectangular cake', 'round cake', 'cupcake', 'square cake'}"
12,a cake,70,a cake at a gym.,48,Does the cake show any signs of fruit on the outside or suggest a fruit flavor?,"{'Yes', 'No'}"
12,a cake,71,a cake at a swimming pool.,9,Does the cake have multiple tiers?,"{'Yes', 'No'}"
12,a cake,71,a cake at a swimming pool.,22,Is the cake eaten?,"{'Yes', 'No'}"
12,a cake,71,a cake at a swimming pool.,34,In what flavor is the cake?,"{'tiramisu', 'cheesecake', 'carrot', 'chocolate', 'strawberry', 'vanilla'}"
12,a cake,71,a cake at a swimming pool.,43,What is the shape of the cake?,"{'rectangular cake', 'round cake', 'cupcake', 'square cake'}"
12,a cake,71,a cake at a swimming pool.,48,Does the cake show any signs of fruit on the outside or suggest a fruit flavor?,"{'Yes', 'No'}"
13,a suitcase,72,a suitcase in an airport.,10,Is this a vintage suitcase?,"{'Yes', 'No'}"
13,a suitcase,72,a suitcase in an airport.,23,Is the suitcase open or closed?,"{'closed', 'open'}"
13,a suitcase,72,a suitcase in an airport.,35,Is the suitcase soft shell or hard shell?,"{'hard shell suitcase', 'soft shell suitcase'}"
13,a suitcase,72,a suitcase in an airport.,44,Is the suitcase dirty or clean?,"{'clean', 'dirty'}"
13,a suitcase,72,a suitcase in an airport.,49,What is the color of the suitcase?,"{'yellow', 'grey', 'black', 'orange', 'gold', 'purple', 'green', 'pink', 'silver', 'red', 'gray', 'multicolored', 'blue', 'brown', 'white'}"
13,a suitcase,73,a suitcase at a hotel lobby.,10,Is this a vintage suitcase?,"{'Yes', 'No'}"
13,a suitcase,73,a suitcase at a hotel lobby.,23,Is the suitcase open or closed?,"{'closed', 'open'}"
13,a suitcase,73,a suitcase at a hotel lobby.,35,Is the suitcase soft shell or hard shell?,"{'hard shell suitcase', 'soft shell suitcase'}"
13,a suitcase,73,a suitcase at a hotel lobby.,44,Is the suitcase dirty or clean?,"{'clean', 'dirty'}"
13,a suitcase,73,a suitcase at a hotel lobby.,49,What is the color of the suitcase?,"{'yellow', 'grey', 'black', 'orange', 'gold', 'purple', 'green', 'pink', 'silver', 'red', 'gray', 'multicolored', 'blue', 'brown', 'white'}"
13,a suitcase,74,a suitcase at a travel goods store.,10,Is this a vintage suitcase?,"{'Yes', 'No'}"
13,a suitcase,74,a suitcase at a travel goods store.,23,Is the suitcase open or closed?,"{'closed', 'open'}"
13,a suitcase,74,a suitcase at a travel goods store.,35,Is the suitcase soft shell or hard shell?,"{'hard shell suitcase', 'soft shell suitcase'}"
13,a suitcase,74,a suitcase at a travel goods store.,44,Is the suitcase dirty or clean?,"{'clean', 'dirty'}"
13,a suitcase,74,a suitcase at a travel goods store.,49,What is the color of the suitcase?,"{'yellow', 'grey', 'black', 'orange', 'gold', 'purple', 'green', 'pink', 'silver', 'red', 'gray', 'multicolored', 'blue', 'brown', 'white'}"
13,a suitcase,75,a suitcase at a swimming pool.,10,Is this a vintage suitcase?,"{'Yes', 'No'}"
13,a suitcase,75,a suitcase at a swimming pool.,23,Is the suitcase open or closed?,"{'closed', 'open'}"
13,a suitcase,75,a suitcase at a swimming pool.,35,Is the suitcase soft shell or hard shell?,"{'hard shell suitcase', 'soft shell suitcase'}"
13,a suitcase,75,a suitcase at a swimming pool.,44,Is the suitcase dirty or clean?,"{'clean', 'dirty'}"
13,a suitcase,75,a suitcase at a swimming pool.,49,What is the color of the suitcase?,"{'yellow', 'grey', 'black', 'orange', 'gold', 'purple', 'green', 'pink', 'silver', 'red', 'gray', 'multicolored', 'blue', 'brown', 'white'}"
13,a suitcase,76,a suitcase at a construction site.,10,Is this a vintage suitcase?,"{'Yes', 'No'}"
13,a suitcase,76,a suitcase at a construction site.,23,Is the suitcase open or closed?,"{'closed', 'open'}"
13,a suitcase,76,a suitcase at a construction site.,35,Is the suitcase soft shell or hard shell?,"{'hard shell suitcase', 'soft shell suitcase'}"
13,a suitcase,76,a suitcase at a construction site.,44,Is the suitcase dirty or clean?,"{'clean', 'dirty'}"
13,a suitcase,76,a suitcase at a construction site.,49,What is the color of the suitcase?,"{'yellow', 'grey', 'black', 'orange', 'gold', 'purple', 'green', 'pink', 'silver', 'red', 'gray', 'multicolored', 'blue', 'brown', 'white'}"
13,a suitcase,77,a suitcase at a forest camping site.,10,Is this a vintage suitcase?,"{'Yes', 'No'}"
13,a suitcase,77,a suitcase at a forest camping site.,23,Is the suitcase open or closed?,"{'closed', 'open'}"
13,a suitcase,77,a suitcase at a forest camping site.,35,Is the suitcase soft shell or hard shell?,"{'hard shell suitcase', 'soft shell suitcase'}"
13,a suitcase,77,a suitcase at a forest camping site.,44,Is the suitcase dirty or clean?,"{'clean', 'dirty'}"
13,a suitcase,77,a suitcase at a forest camping site.,49,What is the color of the suitcase?,"{'yellow', 'grey', 'black', 'orange', 'gold', 'purple', 'green', 'pink', 'silver', 'red', 'gray', 'multicolored', 'blue', 'brown', 'white'}"
14,a clock,78,a clock at a watchmaker's shop.,11,Is this a classic clock?,"{'Yes', 'No'}"
14,a clock,78,a clock at a watchmaker's shop.,24,Is the clock round?,"{'Yes', 'No'}"
14,a clock,78,a clock at a watchmaker's shop.,36,Is the clock analog or digital?,"{'digital', 'analog'}"
14,a clock,78,a clock at a watchmaker's shop.,45,What is the shape of the clock?,"{'square', 'rectangular', 'oval', 'round'}"
14,a clock,78,a clock at a watchmaker's shop.,50,Is the clock broken?,"{'Yes', 'No'}"
14,a clock,79,a clock at a home decor store.,11,Is this a classic clock?,"{'Yes', 'No'}"
14,a clock,79,a clock at a home decor store.,24,Is the clock round?,"{'Yes', 'No'}"
14,a clock,79,a clock at a home decor store.,36,Is the clock analog or digital?,"{'digital', 'analog'}"
14,a clock,79,a clock at a home decor store.,45,What is the shape of the clock?,"{'square', 'rectangular', 'oval', 'round'}"
14,a clock,79,a clock at a home decor store.,50,Is the clock broken?,"{'Yes', 'No'}"
14,a clock,80,a clock at an office.,11,Is this a classic clock?,"{'Yes', 'No'}"
14,a clock,80,a clock at an office.,24,Is the clock round?,"{'Yes', 'No'}"
14,a clock,80,a clock at an office.,36,Is the clock analog or digital?,"{'digital', 'analog'}"
14,a clock,80,a clock at an office.,45,What is the shape of the clock?,"{'square', 'rectangular', 'oval', 'round'}"
14,a clock,80,a clock at an office.,50,Is the clock broken?,"{'Yes', 'No'}"
14,a clock,81,a clock in an ancient ruin.,11,Is this a classic clock?,"{'Yes', 'No'}"
14,a clock,81,a clock in an ancient ruin.,24,Is the clock round?,"{'Yes', 'No'}"
14,a clock,81,a clock in an ancient ruin.,36,Is the clock analog or digital?,"{'digital', 'analog'}"
14,a clock,81,a clock in an ancient ruin.,45,What is the shape of the clock?,"{'square', 'rectangular', 'oval', 'round'}"
14,a clock,81,a clock in an ancient ruin.,50,Is the clock broken?,"{'Yes', 'No'}"
14,a clock,82,a clock at a scuba diving site.,11,Is this a classic clock?,"{'Yes', 'No'}"
14,a clock,82,a clock at a scuba diving site.,24,Is the clock round?,"{'Yes', 'No'}"
14,a clock,82,a clock at a scuba diving site.,36,Is the clock analog or digital?,"{'digital', 'analog'}"
14,a clock,82,a clock at a scuba diving site.,45,What is the shape of the clock?,"{'square', 'rectangular', 'oval', 'round'}"
14,a clock,82,a clock at a scuba diving site.,50,Is the clock broken?,"{'Yes', 'No'}"
14,a clock,83,a clock on a haunted house.,11,Is this a classic clock?,"{'Yes', 'No'}"
14,a clock,83,a clock on a haunted house.,24,Is the clock round?,"{'Yes', 'No'}"
14,a clock,83,a clock on a haunted house.,36,Is the clock analog or digital?,"{'digital', 'analog'}"
14,a clock,83,a clock on a haunted house.,45,What is the shape of the clock?,"{'square', 'rectangular', 'oval', 'round'}"
14,a clock,83,a clock on a haunted house.,50,Is the clock broken?,"{'Yes', 'No'}"
15,a book,84,a book at a library.,12,Is the book open or closed?,"{'closed', 'open'}"
15,a book,84,a book at a library.,25,Is the book dirty or clean?,"{'dirty', 'clean'}"
15,a book,84,a book at a library.,37,Does the book appear new or worn?,"{'worn', 'new'}"
15,a book,85,a book at a bookstore.,12,Is the book open or closed?,"{'closed', 'open'}"
15,a book,85,a book at a bookstore.,25,Is the book dirty or clean?,"{'dirty', 'clean'}"
15,a book,85,a book at a bookstore.,37,Does the book appear new or worn?,"{'worn', 'new'}"
15,a book,86,a book at a coffee shop.,12,Is the book open or closed?,"{'closed', 'open'}"
